ds,yhat,yhat_lower,yhat_upper
2025-02-01,2118.0342232137154,-604.5618775977142,4775.343324623923
2025-02-02,2187.2180938061038,-474.2885496851795,5045.601111663953
2025-02-03,1977.8078388447661,-817.7262982469347,4674.859796867112
2025-02-04,1939.3749219178253,-769.5173101746901,4704.309842159816
2025-02-05,1927.347778000022,-693.3166884649424,4535.638416179755
2025-02-06,1439.6485722652021,-1396.4993100688216,4232.19800569765
2025-02-07,1174.191707759016,-1508.4708637707718,4031.912827404015
2025-02-08,1779.892532783445,-862.4589671411097,4493.615470220908
2025-02-09,1811.6152181193631,-791.0004156235603,4721.448997414544
2025-02-10,1572.853888008956,-1126.185479835055,4515.802114219995
2025-02-11,1514.1384618192387,-1304.7853169506025,4341.20501699691
2025-02-12,1491.653743146793,-1294.949778423147,4220.837507346329
2025-02-13,1003.857431821357,-1615.1077962959507,3911.7092237952625
2025-02-14,748.9649839613245,-1832.7212181358648,3472.5146079710457
2025-02-15,1375.950107946281,-1499.4212219140077,4116.327444338658
2025-02-16,1439.4900725590317,-1188.2060991036685,4297.509183584043
2025-02-17,1242.6499811833414,-1470.7885825556336,4195.736671310296
2025-02-18,1235.2974009359214,-1543.164233761374,4171.950100658735
2025-02-19,1272.735678939777,-1568.5381577331723,4019.1597464769065
2025-02-20,852.3412851453552,-1810.0268060680598,3562.8613556731225
2025-02-21,671.0726475336699,-2210.136293691366,3475.3498237863096
2025-02-22,1376.4986963328029,-1450.9575621247966,4157.860574286903
2025-02-23,1521.7756244580098,-1258.3589150212986,4223.724744072709
2025-02-24,1408.3652678854755,-1316.437333917243,4112.114932293814
2025-02-25,1484.485681928303,-1192.4210174024631,4295.730010145919
2025-02-26,1603.7813903321935,-1269.626927163773,4415.16800326424
2025-02-27,1261.9977699120975,-1302.4846856179443,4019.859587679515
2025-02-28,1154.5261602222863,-1527.5029131151696,4010.1166605050817
2025-03-01,1927.467060501364,-900.2523711683965,4510.9794229617155
2025-03-02,2132.6391095261074,-587.1703300932617,4856.91582431955
2025-03-03,2070.3265033582243,-702.7038315085158,4865.614568004164
2025-03-04,2187.7547590650647,-436.8488300993411,4926.701133301899
2025-03-05,2337.7817305478366,-165.4224575263386,4952.150330639246
2025-03-06,2015.587878989127,-615.2650558005007,4932.3540372541
2025-03-07,1916.2320486221943,-851.6069742518024,4603.881247097549
2025-03-08,2685.7199002556063,-112.07100527650564,5370.639116475025
2025-03-09,2876.0126217909065,-40.504223438594565,5675.840685471733
2025-03-10,2787.7686286583703,-39.70889016205851,5588.035288120891
2025-03-11,2868.808352143332,-156.2135573904211,5554.11520508635
2025-03-12,2972.7893378713798,171.04413574630132,5765.490077048997
2025-03-13,2595.87609042321,-143.78247209421815,5502.339357538923
2025-03-14,2434.271453851209,-359.8542187532352,5076.7885631579
2025-03-15,3135.2573108161764,323.4434265502983,5924.216531586927
2025-03-16,3252.1729246121486,622.0873064510236,6115.635252472546
2025-03-17,3087.1243983178324,517.1336402693146,5854.172550081028
2025-03-18,3089.4161473402423,362.6147504479387,6026.30869567416
2025-03-19,3114.19242221925,281.01005862813423,5911.50044092105
2025-03-20,2659.074128323385,-308.6702085444147,5276.823221734548
2025-03-21,2421.658518403948,-392.80677562045884,5293.46664530856
2025-03-22,3050.530283232853,322.20899384622726,5866.582070207703
2025-03-23,3100.213045015846,407.98163955587046,5711.472145122012
2025-03-24,2873.855330097006,170.4248089170318,5609.593967924975
2025-03-25,2821.6424268832757,160.39076448822433,5622.189922230759
2025-03-26,2799.4225714554077,23.799959311065855,5392.225886912253
2025-03-27,2305.3330000170517,-375.92673552230593,4975.630521977251
2025-03-28,2037.2936178580098,-770.8717049215493,4768.3980742692875
2025-03-29,2644.0168620988775,40.231097939814696,5380.143605130397
2025-03-30,2679.962693835125,-148.99632921265618,5342.372223057106
